url,name,signature,description
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.isclose.html#numpy.isclose","numpy.isclose","numpy.isclose(a\, b\, rtol=1e-05\, atol=1e-08\, equal_nan=False)","Returns a boolean array where two arrays are element-wise equal within a tolerance."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.iscomplex.html#numpy.iscomplex","numpy.iscomplex","numpy.iscomplex(x)","Returns a bool array\, where True if input element is complex."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.iscomplexobj.html#numpy.iscomplexobj","numpy.iscomplexobj","numpy.iscomplexobj(x)","Check for a complex type or an array of complex numbers."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.isdecimal.html#numpy.char.isdecimal","numpy.char.isdecimal","numpy.char.isdecimal(a)","For each element\, return True if there are only decimal characters in the element."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.isdigit.html#numpy.char.isdigit","numpy.char.isdigit","numpy.char.isdigit(a)","Returns true for each element if all characters in the string are digits and there is at least one character\, false otherwise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.isfinite.html#numpy.isfinite","numpy.isfinite","numpy.isfinite(x\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'isfinite'>","Test element-wise for finiteness (not infinity or not Not a Number)."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.isfortran.html#numpy.isfortran","numpy.isfortran","numpy.isfortran(a)","Check if the array is Fortran contiguous but not C contiguous."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.isin.html#numpy.isin","numpy.isin","numpy.isin(element\, test_elements\, assume_unique=False\, invert=False)","Calculates element in test_elements\, broadcasting over element only. Returns a boolean array of the same shape as element that is True where an element of element is in test_elements and False otherwise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.isinf.html#numpy.isinf","numpy.isinf","numpy.isinf(x\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'isinf'>","Test element-wise for positive or negative infinity."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.islower.html#numpy.char.islower","numpy.char.islower","numpy.char.islower(a)","Returns true for each element if all cased characters in the string are lowercase and there is at least one cased character\, false otherwise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.isnan.html#numpy.isnan","numpy.isnan","numpy.isnan(x\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'isnan'>","Test element-wise for NaN and return result as a boolean array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.isnat.html#numpy.isnat","numpy.isnat","numpy.isnat(x\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'isnat'>","Test element-wise for NaT (not a time) and return result as a boolean array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.isneginf.html#numpy.isneginf","numpy.isneginf","numpy.isneginf(x\, out=None)","Test element-wise for negative infinity\, return result as bool array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.isnumeric.html#numpy.char.isnumeric","numpy.char.isnumeric","numpy.char.isnumeric(a)","For each element\, return True if there are only numeric characters in the element."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.isposinf.html#numpy.isposinf","numpy.isposinf","numpy.isposinf(x\, out=None)","Test element-wise for positive infinity\, return result as bool array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.isreal.html#numpy.isreal","numpy.isreal","numpy.isreal(x)","Returns a bool array\, where True if input element is real."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.isrealobj.html#numpy.isrealobj","numpy.isrealobj","numpy.isrealobj(x)","Return True if x is a not complex type or an array of complex numbers."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.isscalar.html#numpy.isscalar","numpy.isscalar","numpy.isscalar(num)","Returns True if the type of num is a scalar type."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.issctype.html#numpy.issctype","numpy.issctype","numpy.issctype(rep)","Determines whether the given object represents a scalar data-type."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.isspace.html#numpy.char.isspace","numpy.char.isspace","numpy.char.isspace(a)","Returns true for each element if there are only whitespace characters in the string and there is at least one character\, false otherwise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.issubclass_.html#numpy.issubclass_","numpy.issubclass_","numpy.issubclass_(arg1\, arg2)","Determine if a class is a subclass of a second class."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.issubdtype.html#numpy.issubdtype","numpy.issubdtype","numpy.issubdtype(arg1\, arg2)","Returns True if first argument is a typecode lower/equal in type hierarchy."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.issubsctype.html#numpy.issubsctype","numpy.issubsctype","numpy.issubsctype(arg1\, arg2)","Determine if the first argument is a subclass of the second argument."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.istitle.html#numpy.char.istitle","numpy.char.istitle","numpy.char.istitle(a)","Returns true for each element if the element is a titlecased string and there is at least one character\, false otherwise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.isupper.html#numpy.char.isupper","numpy.char.isupper","numpy.char.isupper(a)","Returns true for each element if all cased characters in the string are uppercase and there is at least one character\, false otherwise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ix_.html#numpy.ix_","numpy.ix_","numpy.ix_(*args)","Construct an open mesh from multiple sequences."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.join.html#numpy.char.join","numpy.char.join","numpy.char.join(sep\, seq)","Return a string which is the concatenation of the strings in the sequence seq."
"https://docs.scipy.org/doc/numpy/user/basics.rec.html#numpy.lib.recfunctions.join_by","numpy.lib.recfunctions.append_fields","numpy.lib.recfunctions.append_fields(base\, names\, data\, dtypes=None\, fill_value=-1\, usemask=True\, asrecarray=False)","Add new fields to an existing array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.kaiser.html#numpy.kaiser","numpy.kaiser","numpy.kaiser(M\, beta)","Return the Kaiser window."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.testing.decorators.knownfailureif.html#numpy.testing.decorators.knownfailureif","numpy.testing.decorators.knownfailureif","numpy.testing.decorators.knownfailureif(fail_condition\, msg=None)","Make function raise KnownFailureException exception if given condition is true."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.kron.html#numpy.kron","numpy.kron","numpy.kron(a\, b)","Kronecker product of two arrays."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.laguerre.lag2poly.html#numpy.polynomial.laguerre.lag2poly","numpy.polynomial.laguerre.lag2poly","numpy.polynomial.laguerre.lag2poly(c)","Convert a Laguerre series to a polynomial."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.laguerre.lagadd.html#numpy.polynomial.laguerre.lagadd","numpy.polynomial.laguerre.lagadd","numpy.polynomial.laguerre.lagadd(c1\, c2)","Add one Laguerre series to another."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.laguerre.lagcompanion.html#numpy.polynomial.laguerre.lagcompanion","numpy.polynomial.laguerre.lagcompanion","numpy.polynomial.laguerre.lagcompanion(c)","Return the companion matrix of c."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.laguerre.lagder.html#numpy.polynomial.laguerre.lagder","numpy.polynomial.laguerre.lagder","numpy.polynomial.laguerre.lagder(c\, m=1\, scl=1\, axis=0)","Differentiate a Laguerre series."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.laguerre.lagdiv.html#numpy.polynomial.laguerre.lagdiv","numpy.polynomial.laguerre.lagdiv","numpy.polynomial.laguerre.lagdiv(c1\, c2)","Divide one Laguerre series by another."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.laguerre.lagdomain.html#numpy.polynomial.laguerre.lagdomain","numpy.polynomial.laguerre.lagdomain = array","numpy.polynomial.laguerre.lagdomain = array([0\, 1])",""
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.laguerre.lagfit.html#numpy.polynomial.laguerre.lagfit","numpy.polynomial.laguerre.lagfit","numpy.polynomial.laguerre.lagfit(x\, y\, deg\, rcond=None\, full=False\, w=None)","Least squares fit of Laguerre series to data."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.laguerre.lagfromroots.html#numpy.polynomial.laguerre.lagfromroots","numpy.polynomial.laguerre.lagfromroots","numpy.polynomial.laguerre.lagfromroots(roots)","Generate a Laguerre series with given roots."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.laguerre.laggauss.html#numpy.polynomial.laguerre.laggauss","numpy.polynomial.laguerre.laggauss","numpy.polynomial.laguerre.laggauss(deg)","Gauss-Laguerre quadrature."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.laguerre.laggrid2d.html#numpy.polynomial.laguerre.laggrid2d","numpy.polynomial.laguerre.laggrid2d","numpy.polynomial.laguerre.laggrid2d(x\, y\, c)","Evaluate a 2-D Laguerre series on the Cartesian product of x and y."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.laguerre.laggrid3d.html#numpy.polynomial.laguerre.laggrid3d","numpy.polynomial.laguerre.laggrid3d","numpy.polynomial.laguerre.laggrid3d(x\, y\, z\, c)","Evaluate a 3-D Laguerre series on the Cartesian product of x\, y\, and z."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.laguerre.lagint.html#numpy.polynomial.laguerre.lagint","numpy.polynomial.laguerre.lagint","numpy.polynomial.laguerre.lagint(c\, m=1\, k=[]\, lbnd=0\, scl=1\, axis=0)","Integrate a Laguerre series."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.laguerre.lagline.html#numpy.polynomial.laguerre.lagline","numpy.polynomial.laguerre.lagline","numpy.polynomial.laguerre.lagline(off\, scl)","Laguerre series whose graph is a straight line."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.laguerre.lagmul.html#numpy.polynomial.laguerre.lagmul","numpy.polynomial.laguerre.lagmul","numpy.polynomial.laguerre.lagmul(c1\, c2)","Multiply one Laguerre series by another."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.laguerre.lagmulx.html#numpy.polynomial.laguerre.lagmulx","numpy.polynomial.laguerre.lagmulx","numpy.polynomial.laguerre.lagmulx(c)","Multiply a Laguerre series by x."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.laguerre.lagone.html#numpy.polynomial.laguerre.lagone","numpy.polynomial.laguerre.lagone = array","numpy.polynomial.laguerre.lagone = array([1])",""
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.laguerre.lagpow.html#numpy.polynomial.laguerre.lagpow","numpy.polynomial.laguerre.lagpow","numpy.polynomial.laguerre.lagpow(c\, pow\, maxpower=16)","Raise a Laguerre series to a power."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.laguerre.lagroots.html#numpy.polynomial.laguerre.lagroots","numpy.polynomial.laguerre.lagroots","numpy.polynomial.laguerre.lagroots(c)","Compute the roots of a Laguerre series."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.laguerre.lagsub.html#numpy.polynomial.laguerre.lagsub","numpy.polynomial.laguerre.lagsub","numpy.polynomial.laguerre.lagsub(c1\, c2)","Subtract one Laguerre series from another."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.laguerre.lagtrim.html#numpy.polynomial.laguerre.lagtrim","numpy.polynomial.laguerre.lagtrim","numpy.polynomial.laguerre.lagtrim(c\, tol=0)","Remove “small” “trailing” coefficients from a polynomial."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.laguerre.lagval.html#numpy.polynomial.laguerre.lagval","numpy.polynomial.laguerre.lagval","numpy.polynomial.laguerre.lagval(x\, c\, tensor=True)","Evaluate a Laguerre series at points x."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.laguerre.lagval2d.html#numpy.polynomial.laguerre.lagval2d","numpy.polynomial.laguerre.lagval2d","numpy.polynomial.laguerre.lagval2d(x\, y\, c)","Evaluate a 2-D Laguerre series at points (x\, y)."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.laguerre.lagval3d.html#numpy.polynomial.laguerre.lagval3d","numpy.polynomial.laguerre.lagval3d","numpy.polynomial.laguerre.lagval3d(x\, y\, z\, c)","Evaluate a 3-D Laguerre series at points (x\, y\, z)."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.laguerre.lagvander.html#numpy.polynomial.laguerre.lagvander","numpy.polynomial.laguerre.lagvander","numpy.polynomial.laguerre.lagvander(x\, deg)","Pseudo-Vandermonde matrix of given degree."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.laguerre.lagvander2d.html#numpy.polynomial.laguerre.lagvander2d","numpy.polynomial.laguerre.lagvander2d","numpy.polynomial.laguerre.lagvander2d(x\, y\, deg)","Pseudo-Vandermonde matrix of given degrees."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.laguerre.lagvander3d.html#numpy.polynomial.laguerre.lagvander3d","numpy.polynomial.laguerre.lagvander3d","numpy.polynomial.laguerre.lagvander3d(x\, y\, z\, deg)","Pseudo-Vandermonde matrix of given degrees."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.laguerre.lagweight.html#numpy.polynomial.laguerre.lagweight","numpy.polynomial.laguerre.lagweight","numpy.polynomial.laguerre.lagweight(x)","Weight function of the Laguerre polynomials."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.laguerre.lagx.html#numpy.polynomial.laguerre.lagx","numpy.polynomial.laguerre.lagx = array","numpy.polynomial.laguerre.lagx = array([ 1\, -1])",""
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.laguerre.lagzero.html#numpy.polynomial.laguerre.lagzero","numpy.polynomial.laguerre.lagzero = array","numpy.polynomial.laguerre.lagzero = array([0])",""
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.lcm.html#numpy.lcm","numpy.lcm","numpy.lcm(x1\, x2\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'lcm'>","Returns the lowest common multiple of |x1| and |x2|"
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ldexp.html#numpy.ldexp","numpy.ldexp","numpy.ldexp(x1\, x2\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'ldexp'>","Returns x1 * 2**x2\, element-wise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.left_shift.html#numpy.left_shift","numpy.left_shift","numpy.left_shift(x1\, x2\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'left_shift'>","Shift the bits of an integer to the left."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.legendre.leg2poly.html#numpy.polynomial.legendre.leg2poly","numpy.polynomial.legendre.leg2poly","numpy.polynomial.legendre.leg2poly(c)","Convert a Legendre series to a polynomial."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.legendre.legadd.html#numpy.polynomial.legendre.legadd","numpy.polynomial.legendre.legadd","numpy.polynomial.legendre.legadd(c1\, c2)","Add one Legendre series to another."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.legendre.legcompanion.html#numpy.polynomial.legendre.legcompanion","numpy.polynomial.legendre.legcompanion","numpy.polynomial.legendre.legcompanion(c)","Return the scaled companion matrix of c."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.legendre.legder.html#numpy.polynomial.legendre.legder","numpy.polynomial.legendre.legder","numpy.polynomial.legendre.legder(c\, m=1\, scl=1\, axis=0)","Differentiate a Legendre series."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.legendre.legdiv.html#numpy.polynomial.legendre.legdiv","numpy.polynomial.legendre.legdiv","numpy.polynomial.legendre.legdiv(c1\, c2)","Divide one Legendre series by another."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.legendre.legdomain.html#numpy.polynomial.legendre.legdomain","numpy.polynomial.legendre.legdomain = array","numpy.polynomial.legendre.legdomain = array([-1\,  1])",""
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.legendre.legfit.html#numpy.polynomial.legendre.legfit","numpy.polynomial.legendre.legfit","numpy.polynomial.legendre.legfit(x\, y\, deg\, rcond=None\, full=False\, w=None)","Least squares fit of Legendre series to data."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.legendre.legfromroots.html#numpy.polynomial.legendre.legfromroots","numpy.polynomial.legendre.legfromroots","numpy.polynomial.legendre.legfromroots(roots)","Generate a Legendre series with given roots."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.legendre.leggauss.html#numpy.polynomial.legendre.leggauss","numpy.polynomial.legendre.leggauss","numpy.polynomial.legendre.leggauss(deg)","Gauss-Legendre quadrature."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.legendre.leggrid2d.html#numpy.polynomial.legendre.leggrid2d","numpy.polynomial.legendre.leggrid2d","numpy.polynomial.legendre.leggrid2d(x\, y\, c)","Evaluate a 2-D Legendre series on the Cartesian product of x and y."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.legendre.leggrid3d.html#numpy.polynomial.legendre.leggrid3d","numpy.polynomial.legendre.leggrid3d","numpy.polynomial.legendre.leggrid3d(x\, y\, z\, c)","Evaluate a 3-D Legendre series on the Cartesian product of x\, y\, and z."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.legendre.legint.html#numpy.polynomial.legendre.legint","numpy.polynomial.legendre.legint","numpy.polynomial.legendre.legint(c\, m=1\, k=[]\, lbnd=0\, scl=1\, axis=0)","Integrate a Legendre series."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.legendre.legline.html#numpy.polynomial.legendre.legline","numpy.polynomial.legendre.legline","numpy.polynomial.legendre.legline(off\, scl)","Legendre series whose graph is a straight line."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.legendre.legmul.html#numpy.polynomial.legendre.legmul","numpy.polynomial.legendre.legmul","numpy.polynomial.legendre.legmul(c1\, c2)","Multiply one Legendre series by another."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.legendre.legmulx.html#numpy.polynomial.legendre.legmulx","numpy.polynomial.legendre.legmulx","numpy.polynomial.legendre.legmulx(c)","Multiply a Legendre series by x."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.legendre.legone.html#numpy.polynomial.legendre.legone","numpy.polynomial.legendre.legone = array","numpy.polynomial.legendre.legone = array([1])",""
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.legendre.legpow.html#numpy.polynomial.legendre.legpow","numpy.polynomial.legendre.legpow","numpy.polynomial.legendre.legpow(c\, pow\, maxpower=16)","Raise a Legendre series to a power."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.legendre.legroots.html#numpy.polynomial.legendre.legroots","numpy.polynomial.legendre.legroots","numpy.polynomial.legendre.legroots(c)","Compute the roots of a Legendre series."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.legendre.legsub.html#numpy.polynomial.legendre.legsub","numpy.polynomial.legendre.legsub","numpy.polynomial.legendre.legsub(c1\, c2)","Subtract one Legendre series from another."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.legendre.legtrim.html#numpy.polynomial.legendre.legtrim","numpy.polynomial.legendre.legtrim","numpy.polynomial.legendre.legtrim(c\, tol=0)","Remove “small” “trailing” coefficients from a polynomial."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.legendre.legval.html#numpy.polynomial.legendre.legval","numpy.polynomial.legendre.legval","numpy.polynomial.legendre.legval(x\, c\, tensor=True)","Evaluate a Legendre series at points x."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.legendre.legval2d.html#numpy.polynomial.legendre.legval2d","numpy.polynomial.legendre.legval2d","numpy.polynomial.legendre.legval2d(x\, y\, c)","Evaluate a 2-D Legendre series at points (x\, y)."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.legendre.legval3d.html#numpy.polynomial.legendre.legval3d","numpy.polynomial.legendre.legval3d","numpy.polynomial.legendre.legval3d(x\, y\, z\, c)","Evaluate a 3-D Legendre series at points (x\, y\, z)."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.legendre.legvander.html#numpy.polynomial.legendre.legvander","numpy.polynomial.legendre.legvander","numpy.polynomial.legendre.legvander(x\, deg)","Pseudo-Vandermonde matrix of given degree."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.legendre.legvander2d.html#numpy.polynomial.legendre.legvander2d","numpy.polynomial.legendre.legvander2d","numpy.polynomial.legendre.legvander2d(x\, y\, deg)","Pseudo-Vandermonde matrix of given degrees."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.legendre.legvander3d.html#numpy.polynomial.legendre.legvander3d","numpy.polynomial.legendre.legvander3d","numpy.polynomial.legendre.legvander3d(x\, y\, z\, deg)","Pseudo-Vandermonde matrix of given degrees."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.legendre.legweight.html#numpy.polynomial.legendre.legweight","numpy.polynomial.legendre.legweight","numpy.polynomial.legendre.legweight(x)","Weight function of the Legendre polynomials."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.legendre.legx.html#numpy.polynomial.legendre.legx","numpy.polynomial.legendre.legx = array","numpy.polynomial.legendre.legx = array([0\, 1])",""
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.legendre.legzero.html#numpy.polynomial.legendre.legzero","numpy.polynomial.legendre.legzero = array","numpy.polynomial.legendre.legzero = array([0])",""
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.less.html#numpy.less","numpy.less","numpy.less(x1\, x2\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'less'>","Return the truth value of (x1 < x2) element-wise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.less.html#numpy.char.less","numpy.char.less","numpy.char.less(x1\, x2)","Return (x1 < x2) element-wise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.less_equal.html#numpy.less_equal","numpy.less_equal","numpy.less_equal(x1\, x2\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'less_equal'>","Return the truth value of (x1 =< x2) element-wise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.less_equal.html#numpy.char.less_equal","numpy.char.less_equal","numpy.char.less_equal(x1\, x2)","Return (x1 <= x2) element-wise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.lexsort.html#numpy.lexsort","numpy.lexsort","numpy.lexsort(keys\, axis=-1)","Perform an indirect stable sort using a sequence of keys."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.linspace.html#numpy.linspace","numpy.linspace","numpy.linspace(start\, stop\, num=50\, endpoint=True\, retstep=False\, dtype=None\, axis=0)","Return evenly spaced numbers over a specified interval."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.ljust.html#numpy.char.ljust","numpy.char.ljust","numpy.char.ljust(a\, width\, fillchar=' ')","Return an array with the elements of a left-justified in a string of length width."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.load.html#numpy.load","numpy.load","numpy.load(file\, mmap_mode=None\, allow_pickle=False\, fix_imports=True\, encoding='ASCII')","Load arrays or pickled objects from .npy\, .npz or pickled files."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.load.html#numpy.ma.load","numpy.ma.load","numpy.ma.load(F)","Wrapper around cPickle.load which accepts either a file-like object or a filename."
"https://docs.scipy.org/doc/numpy/reference/routines.ctypeslib.html#numpy.ctypeslib.load_library","numpy.ctypeslib.as_array","numpy.ctypeslib.as_array(obj\, shape=None)","Create a numpy array from a ctypes array or POINTER."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.loads.html#numpy.ma.loads","numpy.ma.loads","numpy.ma.loads(strg)","Load a pickle from the current string."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.loadtxt.html#numpy.loadtxt","numpy.loadtxt","numpy.loadtxt(fname\, dtype=<class 'float'>\, comments='#'\, delimiter=None\, converters=None\, skiprows=0\, usecols=None\, unpack=False\, ndmin=0\, encoding='bytes'\, max_rows=None)","Load data from a text file."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.log.html#numpy.log","numpy.log","numpy.log(x\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'log'>","Natural logarithm\, element-wise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.log10.html#numpy.log10","numpy.log10","numpy.log10(x\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'log10'>","Return the base 10 logarithm of the input array\, element-wise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.log1p.html#numpy.log1p","numpy.log1p","numpy.log1p(x\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'log1p'>","Return the natural logarithm of one plus the input array\, element-wise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.log2.html#numpy.log2","numpy.log2","numpy.log2(x\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'log2'>","Base-2 logarithm of x."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.logaddexp.html#numpy.logaddexp","numpy.logaddexp","numpy.logaddexp(x1\, x2\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'logaddexp'>","Logarithm of the sum of exponentiations of the inputs."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.logaddexp2.html#numpy.logaddexp2","numpy.logaddexp2","numpy.logaddexp2(x1\, x2\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'logaddexp2'>","Logarithm of the sum of exponentiations of the inputs in base-2."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.logical_and.html#numpy.logical_and","numpy.logical_and","numpy.logical_and(x1\, x2\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'logical_and'>","Compute the truth value of x1 AND x2 element-wise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.logical_not.html#numpy.logical_not","numpy.logical_not","numpy.logical_not(x\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'logical_not'>","Compute the truth value of NOT x element-wise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.logical_or.html#numpy.logical_or","numpy.logical_or","numpy.logical_or(x1\, x2\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'logical_or'>","Compute the truth value of x1 OR x2 element-wise."
